user_id,country,age,year,internet_penetration,mental_health_support_index,gdp_index,youth_population_ratio,baseline_addiction_pressure,tiktok_minutes_daily,instagram_minutes_daily,night_usage_ratio,scroll_velocity,addiction_pressure,attention_span_score,dopamine_dependency_score,impulsivity_index,sleep_hours,sleep_quality_index,ASI,MHRI,addiction_score,addiction_level
7939,Sri Lanka,17,2030,92.79481368,54.26169322,0.453537604,0.207027049,74.38126311,139.9229825,0,0.407065192,3.923113682,82.52256695,88.33975145,13.99229825,92.03326951,6.50364692,6.743478464,86.24409895,62.29924244,50.1181986,High
7940,India,36,2057,97.20549304,83.57861202,0.435559114,0.326097691,66.62881496,92.77853936,71.36340425,0.279413283,3.247836652,72.21708061,86.3215047,16.41419436,86.29850206,5.995438661,7.764693737,93.24750312,54.32578234,54.83084874,High
7941,Morocco,39,2058,80.36974856,45.45407217,0.716377837,0.31596084,62.37453363,188.4710934,210.7715636,0.35209298,3.376047445,69.41639322,66.72977858,39.9242657,5.808270601,6.56737083,7.183256163,100,16.98785449,69.96213285,High
7942,Brazil,42,2033,75.32085057,55.59994838,0.918843351,0.373100466,69.58744797,116.4881342,99.2914491,0.125875418,2.421361539,72.10495632,82.01836806,21.57795833,61.56112322,4.998232283,8.992996659,100,35.81557832,60.78897916,High
7943,Mexico,27,2038,83.18764257,42.00491868,0.329302971,0.339222293,50.31514235,159.0683942,76.11527985,0.000847017,2.814042083,50.33208269,80.4013605,23.5183674,22.53551232,10,9.993223861,100,11.30163685,61.7591837,High
7944,Singapore,59,2041,61.04844627,57.50422789,0.614663722,0.340965876,55.00212591,54.96966011,123.7125045,0.491624384,1.533908334,64.8346136,85.10981962,17.86821646,88.15437125,6.627308577,6.067004924,100,63.742161,58.93410823,High
7945,Austria,50,2021,74.95245956,20.48664914,0.913637244,0.296860022,41.05490075,82.12776799,52.18420302,0.489142127,3.473129026,50.83774329,88.80733575,13.4311971,81.97684046,9.577959998,6.086862984,86.72167059,60.55410531,50.07643384,High
7946,UK,56,2044,41.21448516,40.2826017,0.638987031,0.303639997,39.15881826,156.4224875,0,0.156961737,3.282512722,42.298053,86.96479271,15.64224875,17.03941756,6.422711615,8.7443061,84.48971326,14.79817828,50.06598101,High
7947,Honduras,46,2055,70.84123693,70.81689752,0.815994842,0.450444463,55.01936671,197.4571561,250.12896,0.832679636,3.893994233,71.67295942,62.70115699,44.75861161,78.64700793,6.643425773,3.338562915,100,72.63068939,72.37930581,High
7948,South Korea,39,2028,51.56298888,73.31337307,0.756823837,0.355021453,48.11963852,151.5643499,57.05883329,0.191805597,3.755187466,51.95575045,82.61473473,20.86231832,98.69164738,5.525390789,8.465555227,100,57.01804755,60.43115916,High
7949,Jordan,32,2058,81.70458329,65.16209533,0.609073919,0.174916027,51.66206655,262.979089,111.1192147,0.770189564,0.928284478,67.06585782,68.82514135,37.40983037,35.75127193,8.290285717,3.838483489,100,48.68321852,68.70491519,High
7950,Greece,53,2029,51.78075315,77.26103361,0.978408444,0.344023918,46.49183008,167.4887963,108.6865695,0.190270527,2.312269005,50.29724062,76.98538618,27.61753659,36.52438601,5.58876267,8.477835786,100,25.87301408,63.80876829,High
7951,Honduras,44,2026,70.84123693,70.81689752,0.815994842,0.450444463,55.01936671,120.9612088,124.7604637,0.281263342,5.193217009,60.64463356,79.52319395,24.57216726,2.5131064,5.497990914,7.749893262,100,12.50708689,62.28608363,High
7952,Denmark,16,2043,76.09932079,76.52081086,0.726090314,0.342229333,67.49474262,100.7401159,60.3190658,0.269886761,3.113882729,72.89247785,86.57840152,16.10591817,72.70209538,7.060694646,7.840905911,91.32506131,47.14651814,53.71548974,High
7953,Morocco,17,2037,80.36974856,45.45407217,0.716377837,0.31596084,62.37453363,229.0241038,0,0.229588629,4.474484418,66.96630621,80.91465801,22.90241038,82.68991555,7.002057726,8.16329097,100,50.52850293,61.45120519,High
7954,Panama,20,2027,85.48706362,43.73208537,0.30164841,0.269281239,47.8219043,168.4468627,67.22997138,0.95257399,3.011895141,66.8733841,80.36026383,23.56768341,4.661507585,5.901000602,2.37940808,100,40.43371339,61.7838417,High
7955,UAE,34,2023,79.08881478,22.58208631,0.94265485,0.365547534,76.83491464,89.07435114,101.5281615,0.263461364,2.665477816,82.10414192,84.11645728,19.06025127,94.52849613,7.578398478,7.892309091,100,57.80270261,59.53012563,High
7956,New Zealand,54,2038,72.01906891,78.47117469,0.792614894,0.285135923,42.49223477,80.4667732,105.1287486,0.48496469,1.894963469,52.19152856,84.53370652,18.55955218,7.346912416,3.774800486,6.120282483,100,23.07204379,59.27977609,High
7957,Dominican Republic,19,2053,47.05606051,26.51719375,0.2244002,0.4966768,47.33940517,80.17567313,178.1501392,0.735173971,3.194714133,62.04288458,78.47284897,25.83258123,56.88601324,6.05381526,4.118608235,100,57.84996545,62.91629062,High
7958,South Africa,34,2044,87.69544354,42.62420524,0.777961692,0.164255081,62.05814789,150.6750991,85.79663017,0.319133564,2.507653481,68.44081916,80.29402256,23.64717293,92.73454751,4.884075945,7.446931492,100,59.1326163,61.82358646,High
7959,Jordan,58,2015,81.70458329,65.16209533,0.609073919,0.174916027,51.66206655,28.9110697,110.4121683,0.011700737,3.762931775,51.89608128,88.38973017,13.9323238,92.83650418,6.689096293,9.906394105,70.12964847,46.88628157,42.03098614,Medium
7960,Uganda,42,2024,76.77458948,27.94314649,0.470396125,0.393858008,61.74492134,89.34350546,60.37842947,0.761690584,4.171535941,76.97873303,87.52317209,14.97219349,13.32599571,9.072854782,3.906475324,100,37.13062123,57.48609675,High
7961,Australia,49,2052,56.57513607,26.3202839,0.901898458,0.479512683,77.73035291,137.8516208,70.09602973,0.284032379,2.089875191,83.41100049,82.67102912,20.79476506,97.13226968,3.924491206,7.727740966,100,59.92743001,60.39738253,High
7962,Philippines,28,2029,88.89551304,64.34707975,0.312067212,0.310388512,64.76269276,121.6567216,200.1755055,0.873181913,2.186416859,82.22633101,73.18064775,32.1832227,27.04277309,7.606608005,3.014544699,100,48.44866305,66.09161135,High
7963,Iceland,27,2023,41.49972848,82.0960497,0.698312381,0.412804874,78.46368846,92.7003953,64.28919123,0.491153462,3.00246651,88.2867577,86.91753446,15.69895865,34.16428682,6.344009369,6.070772305,98.14093174,36.72828188,56.9199452,High
7964,Croatia,17,2027,96.97228995,86.00367927,0.35619439,0.166100925,25.04640837,161.6894824,81.07255998,0.624408789,2.544115488,37.53458414,79.7698298,24.27620424,67.51166108,5.99079288,5.00472969,100,58.73218209,62.13810212,High
7965,Hungary,15,2037,75.84514626,49.21877022,0.835849043,0.274590438,28.57950092,161.3824572,154.2869244,0.950959931,2.906627577,47.59869954,73.6942182,31.56693816,11.20935195,8.189158382,2.392320554,100,43.6430732,65.78346908,High
7966,Switzerland,35,2047,70.33983187,80.25114083,0.51447818,0.364102261,73.26225097,107.0121119,195.3004039,0.869960731,3.098450526,90.66146558,74.80729035,30.23125157,53.42966335,3.95537487,3.040314153,100,61.51326091,65.11562579,High
7967,USA,22,2023,62.09786701,22.200043,0.713625317,0.168088602,26.18743213,88.11438705,140.5168239,0.792638587,4.580620708,42.04020388,80.94739909,22.86312109,81.59761853,5.561303463,3.658891301,100,72.50435276,61.43156055,High
7968,Russia,17,2017,66.90812907,35.95546138,0.412161894,0.484202848,23.4535256,171.8746142,140.6747839,0.530730775,3.669790996,34.06814111,73.95421682,31.25493982,49.61934938,5.230506212,5.754153797,100,46.0389057,65.62746991,High
7969,Algeria,35,2044,42.02892275,54.80739541,0.931891512,0.210620654,42.45624775,110.4767014,37.39483777,0.169289793,4.426108919,45.84204361,87.67737173,14.78715392,6.105989313,4.366398605,8.645681653,80.70736133,9.824586391,47.74725762,Medium
7970,Zambia,27,2023,43.74994267,81.41375474,0.275185552,0.457115205,57.65348481,120.842896,125.7377748,0.841045986,2.070223421,74.47440453,79.45161077,24.65806707,80.50508935,7.582355429,3.271632108,100,73.89438413,62.32903354,High
7971,Kazakhstan,30,2039,48.31452927,42.45460455,0.757612593,0.486416697,37.14272518,166.9708021,84.62918681,0.093947059,3.64019242,39.02166635,79.03333426,25.15999889,24.02945249,6.923218626,9.24842353,100,15.77260859,62.57999944,High
7972,Philippines,37,2038,88.89551304,64.34707975,0.312067212,0.310388512,64.76269276,53.99704939,123.640604,0.887458686,4.508339737,82.51186647,85.19686221,17.76376534,80.56342642,7.67555193,2.900330514,100,75.78006064,58.88188267,High
7973,India,20,2046,97.20549304,83.57861202,0.435559114,0.326097691,66.62881496,88.90490922,86.03765486,0.766256401,2.955043558,81.95394298,85.42145299,17.49425641,93.81620416,7.880727526,3.869948788,100,77.55835814,58.7471282,High
7974,Canada,43,2021,96.09214408,64.54872879,0.267311972,0.335974121,74.1531744,104.344861,71.44127718,0.803455032,3.042896664,90.22227505,85.35115516,17.57861381,75.48136908,8.502357458,3.572359741,100,69.87888584,58.78930691,High
7975,Uganda,33,2050,76.77458948,27.94314649,0.470396125,0.393858008,61.74492134,234.428886,27.08369682,0.37719692,2.637214388,69.28885974,78.20728476,26.15125828,3.315190346,7.523016389,6.982424639,100,16.74547198,63.07562914,High
7976,Singapore,14,2039,61.04844627,57.50422789,0.614663722,0.340965876,55.00212591,44.84361605,95.82454373,0.084961874,3.310494592,56.70136338,88.27765335,14.06681598,65.95448866,6.323221993,9.320305011,73.73255484,36.37571928,43.89968541,Medium
7977,Cambodia,34,2034,88.11222428,35.85470426,0.930592442,0.389052371,73.46858682,122.3868069,108.5946432,0.726954316,1.412986688,88.00767314,80.75154582,23.09814501,27.215016,7.676241302,4.184365472,100,42.68568064,61.54907251,High
7978,Afghanistan,20,2031,44.39848798,22.85425991,0.487592921,0.218526897,33.41575031,66.80505674,0,0.978066511,3.587951082,52.97708052,94.43291194,6.680505674,19.89693796,6.564072546,2.175467915,72.52518879,49.0711294,39.60284723,Medium
7979,Venezuela,35,2050,75.46578569,36.01587158,0.204049267,0.428315168,74.32291859,258.5530125,69.33062391,0.85840764,2.992163883,91.49107139,72.67636363,32.78836364,76.08330792,8.44867362,3.132738877,100,72.37795958,66.39418182,High
7980,Canada,44,2040,96.09214408,64.54872879,0.267311972,0.335974121,74.1531744,136.0090196,86.77729075,0.841388219,1.382684502,90.98093877,81.43447413,22.27863104,28.95421052,8.479795303,3.268894252,100,48.132634,61.13931552,High
7981,Serbia,20,2033,95.9842467,43.633062,0.594014155,0.190625424,26.06736057,62.81233698,128.6627778,0.632306571,3.712906401,38.71349199,84.04374043,19.14751148,14.3589483,5.692677702,4.94154743,100,32.471737,59.57375574,High
7982,Malaysia,16,2051,59.19448952,70.9751444,0.277741195,0.351415962,27.12907498,21.24129699,70.50136377,0.116267685,4.263247125,29.45442868,92.35477827,9.174266077,17.09007544,4.63147484,9.069858517,50.5220378,13.19574513,29.84815194,Medium
7983,Thailand,42,2017,62.93196009,45.74481929,0.692005781,0.285859474,27.05157481,156.7205541,131.4298993,0.863276484,2.856001865,44.31710448,75.98746221,28.81504535,67.72640027,5.799369795,3.09378813,100,68.39425949,64.40752267,High
7984,Hungary,31,2057,75.84514626,49.21877022,0.835849043,0.274590438,28.57950092,131.5871985,114.0278459,0.222038423,3.071835303,33.02026939,79.53207963,24.56150444,45.74549912,9.035965584,8.223692614,100,31.75428649,62.28075222,High
7985,Bolivia,35,2042,81.77628209,25.38859369,0.328646441,0.244791288,25.47720061,158.1436521,143.4644373,0.264495984,1.629220045,30.76712029,74.86599255,30.16080894,20.86293972,10,7.884032126,100,21.01130923,65.08040447,High
7986,Lebanon,30,2036,83.01142291,32.20565003,0.601213036,0.261641471,79.57788777,59.60529402,73.50180107,0.755857965,1.751419014,94.69504707,88.90774208,13.31070951,7.969339517,4.424128563,3.953136278,96.78786616,34.21898837,55.04928783,High
7987,South Africa,41,2033,87.69544354,42.62420524,0.777961692,0.164255081,62.05814789,232.096935,85.8810216,0.716906046,3.221969098,76.39626881,73.50183695,31.79779566,93.72634401,8.525924766,4.26475163,100,75.53941386,65.89889783,High
7988,Zimbabwe,35,2060,58.34795698,38.05591394,0.662624113,0.407274865,55.05885872,124.91392,128.5148093,0.072562651,1.329980524,56.51011174,78.88093923,25.34287292,99.75297964,5.831214771,9.419498788,100,52.77899588,62.67143646,High
7989,Iraq,45,2030,72.25590648,23.60351259,0.970895982,0.281114415,42.57557513,145.4640873,48.96990455,0.251958998,2.319438287,47.6147551,83.79716735,19.44339918,39.41720778,6.163049493,7.984328014,100,29.78696382,59.72169959,High
7990,Myanmar,59,2020,98.22632926,61.36250602,0.434873475,0.174276455,77.79335237,157.4353916,96.66813789,0.817685722,1.682503757,94.1470668,78.82470588,25.41035295,24.86932545,8.864516673,3.458514225,100,45.1420916,62.70517647,High
7991,Iraq,30,2051,72.25590648,23.60351259,0.970895982,0.281114415,42.57557513,126.1607039,149.5059646,0.949583044,2.584953615,61.56723602,77.02777763,27.56666684,4.177636616,7.560884154,2.403335644,100,40.07214009,63.78333342,High
7992,Mexico,56,2045,83.18764257,42.00491868,0.329302971,0.339222293,50.31514235,198.3332387,66.6640385,0.2663111,3.846406436,55.64136435,77.91689357,26.49972772,30.72767382,8.568518047,7.869511198,100,26.01628092,63.24986386,High
7993,Cambodia,45,2048,88.11222428,35.85470426,0.930592442,0.389052371,73.46858682,88.20397095,116.4020478,0.760650138,2.849144843,88.68158958,82.94949844,20.46060187,58.27432677,6.399950868,3.914798896,100,59.5631689,60.23030094,High
7994,Argentina,19,2045,49.20509979,83.52965317,0.685143248,0.404131967,39.20297606,181.3393934,99.91225283,0.505635522,3.884623641,49.3156865,76.56236281,28.12516463,52.44053084,8.676077698,5.954915823,100,46.4456863,64.06258231,High
7995,Uruguay,40,2025,67.86068058,36.92966036,0.672666608,0.432392159,73.41582703,199.9885141,173.4213556,0.380061229,2.846425224,81.01705162,68.88251086,37.34098697,41.12929358,6.597699674,6.959510165,100,35.76709597,68.67049349,High
7996,Thailand,13,2050,62.93196009,45.74481929,0.692005781,0.285859474,27.05157481,182.1983495,104.0887062,0.898117275,3.854918193,45.0139203,76.14274536,28.62870557,36.2086601,7.049128439,2.815061804,100,54.02902103,64.31435279,High
7997,Zimbabwe,51,2020,58.34795698,38.05591394,0.662624113,0.407274865,55.05885872,206.0607481,126.6861063,0.548203457,2.485098446,66.02292786,72.27109546,33.27468544,97.82300371,7.847348568,5.614372344,100,70.83964014,66.63734272,High
7998,Uruguay,46,2041,67.86068058,36.92966036,0.672666608,0.432392159,73.41582703,76.17870834,91.64885716,0.691760612,4.392056985,87.25103927,86.01436954,16.78275655,50.02716123,6.450348933,4.465915104,100,52.6840051,58.39137828,High
7999,Turkey,51,2021,86.32538172,49.8975452,0.395191715,0.408263921,52.97173294,149.7985556,74.10265062,0.592445397,2.476116099,64.82064088,81.34156615,22.39012062,0.886346257,10,5.260436823,100,24.14098901,61.19506031,High
8000,Mongolia,31,2046,51.72422521,21.16114802,0.848090716,0.156377639,78.1927296,145.0451987,111.329889,0.643580749,3.141221437,91.06434458,78.63540936,25.63750877,69.92449266,5.678939876,4.851354009,100,60.70547629,62.81875438,High
8001,Argentina,43,2022,49.20509979,83.52965317,0.685143248,0.404131967,39.20297606,124.4939997,71.62422853,0.517282492,1.354910788,49.54862589,83.65681432,19.61182282,58.32327693,8.09399473,5.861740067,100,49.85293813,59.80591141,High
8002,Spain,25,2047,50.72767307,64.33826296,0.769743377,0.442593042,57.91023273,157.6156162,151.6990218,0.533442148,3.884888687,68.57907568,74.22378017,30.9314638,15.81905768,6.317028142,5.732462819,100,29.24721475,65.4657319,High
8003,Portugal,36,2058,50.82086608,81.00224131,0.38979927,0.393590972,46.90673132,192.4211912,158.7951268,0.852169662,1.480241609,63.95012456,70.7319735,35.1216318,70.83418932,8.233089016,3.182642703,100,69.50388114,67.5608159,High
8004,USA,17,2029,62.09786701,22.200043,0.713625317,0.168088602,26.18743213,76.65838833,103.5995551,0.30265833,3.883913234,32.24059873,84.97850472,18.02579434,1.989328525,7.282703721,7.578733361,100,13.10099746,59.01289717,High
8005,Portugal,35,2041,50.82086608,81.00224131,0.38979927,0.393590972,46.90673132,47.57373086,77.93554958,0.736378107,2.402742548,61.63429346,89.5408933,12.55092804,72.54218332,8.223286972,4.108975145,92.20976449,65.72621593,52.38034627,High
8006,Nigeria,31,2044,57.97221238,56.31534352,0.42461789,0.449411204,24.36578038,107.6991308,111.3823501,0.268575354,1.811754699,29.73728746,81.74320993,21.90814809,14.94395113,5.620439466,7.85139717,100,18.21498971,60.95407404,High
8007,Mexico,13,2036,83.18764257,42.00491868,0.329302971,0.339222293,50.31514235,0,36.28039829,0.070729782,3.131228119,51.72973799,96.97663348,3.628039829,98.45573966,7.08784447,9.434161744,20.96939043,52.05706111,12.29871513,Low
8008,Pakistan,45,2043,85.73283658,36.76933235,0.508078183,0.449771444,53.50425498,115.8373573,62.14859333,0.903236608,2.051320152,71.56898715,85.16783745,17.79859506,51.14074256,6.569265351,2.774107132,100,61.69983562,58.89929753,High
8009,Qatar,45,2055,58.39095349,62.66950338,0.542547319,0.372282778,79.16006383,205.7792538,45.43894406,0.410661565,3.687188267,87.37329513,79.06515018,25.12181979,1.069773445,5.937127895,6.714707478,100,16.96134933,62.56090989,High
8010,Panama,44,2044,85.48706362,43.73208537,0.30164841,0.269281239,47.8219043,34.59229738,62.89664489,0.683185723,2.593703492,61.48561875,91.87592148,9.748894227,83.80638536,6.439956845,4.534514218,76.07190005,69.23062159,42.91039714,Medium
8011,Germany,40,2016,89.11411581,85.07883566,0.721569008,0.15887276,77.03642882,94.93884752,69.33457387,0.757886831,2.915576148,92.19416544,86.31054822,16.42734214,82.48195339,6.54188482,3.93690535,100,71.55644995,58.21367107,High
8012,Kuwait,49,2029,46.83627451,29.62646609,0.836634136,0.248649171,51.38587065,51.79715968,35.71071794,0.797010188,2.735359371,67.32607441,92.70767687,8.750787762,76.33572114,7.123307748,3.623918496,75.63434633,70.04826809,42.19256705,Medium
8013,Nepal,53,2041,75.27609875,88.99553179,0.335594197,0.174699062,26.67184894,143.8027025,86.69223588,0.226322812,1.454286945,31.19830518,80.79208847,23.04949383,53.7942431,6.413342612,8.189417505,100,35.95003403,61.52474692,High
8014,Denmark,24,2021,76.09932079,76.52081086,0.726090314,0.342229333,67.49474262,158.2100075,90.3364503,0.655673382,3.289491987,80.60821026,79.28779518,24.85464578,21.84503097,5.439974664,4.754612945,100,37.14945076,62.42732289,High
8015,New Zealand,21,2041,72.01906891,78.47117469,0.792614894,0.285135923,42.49223477,121.2855577,128.639325,0.760244038,2.504274953,57.69711553,79.17292644,24.99248828,63.9988241,8.311235539,3.918047698,100,62.40917356,62.49624414,High
8016,Sri Lanka,23,2035,92.79481368,54.26169322,0.453537604,0.207027049,74.38126311,78.90930191,105.2779744,0.119786572,2.259643759,76.77699455,84.6510603,18.41872763,84.79801486,6.829199259,9.041707423,96.88510106,47.19047032,57.65191435,High
8017,Greece,45,2027,51.78075315,77.26103361,0.978408444,0.344023918,46.49183008,131.4161118,170.613274,0.141304465,2.770451397,49.31791939,74.83088452,30.20293858,49.3023592,6.405377005,8.869564278,100,30.30335821,65.10146929,High
8018,Egypt,31,2031,45.76265473,69.21132712,0.219452773,0.396280251,69.31160356,194.23575,129.4422481,0.363900633,4.862590457,76.58961621,73.02683349,32.36779981,6.714849138,6.781508065,7.088794937,100,17.91344988,66.1838999,High
8019,Uruguay,54,2025,67.86068058,36.92966036,0.672666608,0.432392159,73.41582703,173.3809989,217.095741,0.301669923,1.874868538,79.44922548,67.46027168,39.04767399,97.52631142,7.131853787,7.58664062,100,60.82995261,69.52383699,High
8020,South Korea,46,2024,51.56298888,73.31337307,0.756823837,0.355021453,48.11963852,95.58791328,42.50173444,0.797234454,1.147728938,64.06432759,88.49252936,13.80896477,67.67265084,4.670025214,3.622124371,100,65.72570357,56.90448239,High
8021,Vietnam,19,2047,56.00959287,64.26140814,0.99204308,0.375150876,58.95261813,100.5494545,149.8705188,0.642698788,3.71793863,71.80659388,79.1316689,25.04199732,98.18864823,3,4.858409699,100,74.80227562,62.52099866,High
8022,UAE,43,2028,79.08881478,22.58208631,0.94265485,0.365547534,76.83491464,98.8968745,21.58254657,0.497973563,2.492857529,86.79438591,89.96004824,12.04794211,18.69934519,9.464665653,6.016211495,80.15865306,29.26861512,46.10329758,Medium
8023,Paraguay,14,2051,92.34555181,57.07554048,0.429233002,0.412715163,77.02468904,149.4255845,152.9956763,0.10640552,2.349515001,79.15279945,74.79822827,30.24212608,20.33906334,6.793351835,9.148755837,100,14.42575248,65.12106304,High
8024,UK,31,2022,41.21448516,40.2826017,0.638987031,0.303639997,39.15881826,37.08850227,119.174138,0.112567226,2.30762096,41.41016278,86.97811331,15.62626403,10.04766248,7.183169851,9.099462189,82.6340092,9.526520296,49.13013662,Medium
8025,Mongolia,50,2047,51.72422521,21.16114802,0.848090716,0.156377639,78.1927296,152.5613238,88.69320672,0.51701543,3.989049502,88.5330382,79.89545579,24.12545305,21.04611218,8.35287098,5.863876559,100,31.20367329,62.06272652,High
8026,Peru,44,2021,91.1043926,72.8885797,0.730801415,0.263034766,20.65025909,87.51572264,110.5172404,0.882876784,2.986167002,38.30779478,83.49725308,19.8032963,10.8341126,5.629640396,2.936985724,100,40.73212768,59.90164815,High
8027,Honduras,22,2048,70.84123693,70.81689752,0.815994842,0.450444463,55.01936671,104.1029718,75.45374194,0.775073187,2.175807844,70.52083046,85.03694052,17.95567137,27.30359512,5.365859364,3.799414501,100,44.65472505,58.97783569,High
8028,Maldives,53,2021,85.56244139,67.42950533,0.847488924,0.1852723,20.72926848,76.15931536,70.725342,0.881568611,3.055229715,38.3606407,87.75961189,14.68846574,58.04097361,7.546179729,2.947451114,100,64.28323123,57.34423287,High
8029,Singapore,20,2021,61.04844627,57.50422789,0.614663722,0.340965876,55.00212591,163.8765461,121.8776035,0.565146978,3.345011659,66.30506546,76.1871542,28.57541496,81.97440947,7.512236173,5.478824177,100,63.59308385,64.28770748,High
8030,Denmark,38,2055,76.09932079,76.52081086,0.726090314,0.342229333,67.49474262,84.43653218,19.00396418,0.221376678,2.69594729,71.92227619,91.37995864,10.34404964,9.633894127,6.609832692,8.228986573,60.57531531,13.6720142,35.45968247,Medium
8031,Mongolia,42,2050,51.72422521,21.16114802,0.848090716,0.156377639,78.1927296,62.43744768,116.4742162,0.03180735,3.256954411,78.8288766,85.09069467,17.89116639,15.75392326,7.156529606,9.745541199,90.72812596,9.149255637,54.30964618,High
8032,Philippines,23,2021,88.89551304,64.34707975,0.312067212,0.310388512,64.76269276,85.25149372,93.72583767,0.940274176,3.327664413,83.56817628,85.08522238,17.89773314,28.98187372,7.865323415,2.477806589,100,52.10190391,58.94886657,High
8033,Zimbabwe,53,2034,58.34795698,38.05591394,0.662624113,0.407274865,55.05885872,55.07203324,83.65642055,0.475227744,0.720732954,64.5634136,88.43929552,13.87284538,34.3332974,3.746912222,6.198178047,88.37333666,36.17575846,51.12309102,High
8034,Singapore,32,2032,61.04844627,57.50422789,0.614663722,0.340965876,55.00212591,171.7016168,75.39269681,0.85901735,4.567038574,72.1824729,79.4088072,24.70943136,88.91914859,6.352023349,3.127861201,100,78.82026829,62.35471568,High
8035,Norway,32,2059,57.18251927,57.75395693,0.879378728,0.237585014,65.14247177,53.83421469,111.8123957,0.732981082,3.349338557,79.80209341,86.1961158,16.56466103,22.67730864,6.845948979,4.136151344,100,40.6578976,58.28233052,High
8036,Peru,21,2057,91.1043926,72.8885797,0.730801415,0.263034766,20.65025909,117.404642,151.5908215,0.832167003,1.305890374,37.29359915,77.58371138,26.89954634,12.79233236,3.464114227,3.342663976,100,39.6828463,63.44977317,High
8037,South Korea,20,2055,51.56298888,73.31337307,0.756823837,0.355021453,48.11963852,80.96185839,211.4132514,0.210653403,3.893609824,52.33270659,75.63540752,29.23751098,87.37498528,6.399040857,8.314772773,100,52.11362877,64.61875549,High
8038,UAE,27,2028,79.08881478,22.58208631,0.94265485,0.365547534,76.83491464,214.1126214,156.0087266,0.679442602,4.645977356,90.42376667,69.15655434,37.0121348,88.26952841,6.528021209,4.564459188,100,71.31246827,68.5060674,High
8039,Hungary,46,2054,75.84514626,49.21877022,0.835849043,0.274590438,28.57950092,145.377288,141.573171,0.722695969,3.261343467,43.03342031,76.08746175,28.6950459,78.52294321,4.500512074,4.218432246,100,68.16931038,64.34752295,High
8040,Haiti,36,2028,84.88631787,83.029264,0.858080449,0.28020633,36.64287098,82.24628328,60.60716308,0.552617399,2.822071275,47.69521897,88.09554614,14.28534464,38.13431972,10,5.579060805,93.53141916,41.17185584,53.9083819,High
8041,Venezuela,45,2035,75.46578569,36.01587158,0.204049267,0.428315168,74.32291859,130.2925962,70.16594445,0.835230137,3.907726659,91.02752132,83.29512161,20.04585407,91.28229478,6.873644485,3.318158907,100,79.05035285,60.02292703,High
8042,Spain,53,2041,50.72767307,64.33826296,0.769743377,0.442593042,57.91023273,65.43691848,99.77380805,0.988207007,2.741600288,77.67437286,86.23243946,16.52107265,43.93349466,10,2.094343947,100,61.4950276,58.26053633,High
8043,Costa Rica,53,2060,73.11535466,64.31710201,0.488152513,0.421744536,31.28726958,160.2885927,122.1976303,0.010537846,2.538257328,31.49802651,76.45948142,28.2486223,79.15469786,4.567545713,9.915697229,100,39.99886279,64.12431115,High
8044,Turkey,57,2040,86.32538172,49.8975452,0.395191715,0.408263921,52.97173294,130.0625565,77.36647248,0.454995185,2.897404594,62.07163665,82.71424759,20.7429029,43.49074099,5.3273191,6.360038517,100,39.94517791,60.37145145,High
8045,Bolivia,52,2041,81.77628209,25.38859369,0.328646441,0.244791288,25.47720061,145.1388089,159.2805973,0.753898027,3.325168346,40.55516114,74.63171615,30.44194062,48.18895343,4.535256555,3.968815787,100,54.25039778,65.22097031,High
8046,Austria,39,2038,74.95245956,20.48664914,0.913637244,0.296860022,41.05490075,62.78354859,66.40688921,0.725655476,3.184165486,55.56801027,89.23413018,12.91904378,86.02871845,7.861863015,4.194756194,93.62143793,72.04057825,53.27024085,High
8047,Kuwait,33,2019,46.83627451,29.62646609,0.836634136,0.248649171,51.38587065,36.96944695,37.02796482,0.467846723,3.285124393,60.74280512,93.83354902,7.399741177,0.094214788,7.774816002,6.257226213,55.71257482,18.76097633,31.556158,Medium
8048,South Africa,17,2056,87.69544354,42.62420524,0.777961692,0.164255081,62.05814789,20.18868323,151.8190499,0.842155188,1.354079479,78.90125166,85.66602224,17.20077331,27.39871747,7.838408861,3.262758493,100,47.38556627,58.60038666,High
8049,Zambia,47,2052,43.74994267,81.41375474,0.275185552,0.457115205,57.65348481,24.7341123,111.8081597,0.675045229,2.413636155,71.15438939,88.62147734,13.6542272,64.38735338,5.133577595,4.599638168,95.27294514,59.19548585,54.46358617,High
8050,Nigeria,33,2042,57.97221238,56.31534352,0.42461789,0.449411204,24.36578038,120.6531462,85.65208837,0.548358506,4.008170141,35.33295051,82.80789712,20.63052346,92.19319474,9.350494111,5.613131948,100,68.03093763,60.31526173,High
8051,Mozambique,16,2056,59.185816,66.19888322,0.228753819,0.431218326,74.06948063,235.3090206,31.45483466,0.272886816,2.326173767,79.52721694,77.76967873,26.67638553,1.254822462,9.46051917,7.816905474,100,11.54288386,63.33819276,High
8052,Maldives,28,2057,85.56244139,67.42950533,0.847488924,0.1852723,20.72926848,96.04487832,149.2360649,0.367343638,1.379925631,28.07614124,79.55992139,24.52809433,46.42985707,9.063005037,7.061250899,100,37.90867404,62.26404716,High
8053,Poland,43,2046,57.23653426,42.26024325,0.274939814,0.381069082,25.47236618,85.27477044,218.9370701,0.989055116,4.999165463,45.2534685,74.64901329,30.42118406,51.64959274,5.4624469,2.087559073,100,65.38700101,65.21059203,High
